task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2079	a2/26400c	4326827	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (SPAdesHybrid-MaxBin2-unclassified-unrefined-D09)	CACHED	0	2026-07-07 22:45:30.882	7h 3m 51s	11m 30s	529.9%	13.2 GB	51.8 GB	12.6 GB	5.4 GB
2081	3f/516aa8	4326819	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (SPAdesHybrid-MaxBin2-unclassified-unrefined-D05)	CACHED	0	2026-07-07 22:34:25.862	7h 12m 26s	12m 50s	522.6%	13.9 GB	52 GB	13.5 GB	6.1 GB
1421	b0/d05add	4324452	NFCORE_MAG:MAG:QUAST_BINS (FLYE-SemiBin2-unclassified-unrefined-D05)	CACHED	0	2026-07-06 06:29:38.636	13m	12m 15s	91.1%	307.5 MB	587.2 MB	288.1 GB	950.4 MB
2032	10/da9eaa	4326956	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (SPAdes-MaxBin2-D07)	CACHED	0	2026-07-08 07:49:42.484	34.9s	4s	81.6%	53.5 MB	1.2 GB	111 MB	20.8 KB
2082	55/34fc8f	4324691	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (MEGAHIT-MaxBin2-unclassified-unrefined-D08)	CACHED	0	2026-07-06 08:55:34.023	11h 45m 52s	11m 43s	518.9%	13.2 GB	53.1 GB	12.3 GB	5.2 GB
2083	d5/c4ef98	4326776	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (SPAdesHybrid-MaxBin2-unclassified-unrefined-D08)	CACHED	0	2026-07-07 20:53:50.632	7h 14m 46s	11m 36s	546.7%	13.2 GB	52.2 GB	12.8 GB	5.5 GB
2084	83/85ff23	4325589	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (MEGAHIT-MaxBin2-unclassified-unrefined-D03)	CACHED	0	2026-07-06 19:33:36.159	8h 4m 36s	14m 21s	457.2%	13.7 GB	52.8 GB	13 GB	5.8 GB
1996	ed/686cb6	4318221	NFCORE_MAG:MAG:QUAST_BINS (METAMDBG-MaxBin2-unclassified-unrefined-D10)	CACHED	0	2026-07-04 08:43:27.540	3m 55s	3m 20s	88.4%	287.9 MB	576.3 MB	72.4 GB	262.3 MB
2085	f1/82a5d7	4326764	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (SPAdes-MaxBin2-unclassified-unrefined-D03)	CACHED	0	2026-07-07 20:30:10.539	7h 16m 6s	12m 10s	532.1%	13.7 GB	52.5 GB	13.1 GB	5.9 GB
2088	f3/09579c	4326614	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (MEGAHIT-MaxBin2-unclassified-unrefined-D09)	CACHED	0	2026-07-07 16:49:04.943	6h 39m 46s	11m 12s	529.9%	13.1 GB	52.2 GB	12.2 GB	5.1 GB
2087	1f/ee3e77	4326325	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (SPAdesHybrid-COMEBin-unclassified-unrefined-D05)	CACHED	0	2026-07-07 06:52:13.355	6h 56m 11s	14m 13s	522.5%	14.2 GB	52.4 GB	13.7 GB	6.3 GB
1993	89/61e087	4318197	NFCORE_MAG:MAG:QUAST_BINS (METAMDBG-MaxBin2-unclassified-unrefined-D03)	CACHED	0	2026-07-04 07:15:27.282	4m 35s	3m 55s	89.2%	295.7 MB	579.3 MB	80.2 GB	293.4 MB
2090	fd/175c75	4326794	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (MEGAHIT-MaxBin2-unclassified-unrefined-D07)	CACHED	0	2026-07-07 21:28:25.684	7h 16m 6s	15m 7s	532.7%	15.9 GB	52.4 GB	15.2 GB	7.5 GB
2092	49/cce6b5	4326969	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (SPAdesHybrid-MaxBin2-unclassified-unrefined-D07)	CACHED	0	2026-07-08 07:51:42.498	43m 15s	14m 49s	540.2%	16 GB	52.2 GB	15.3 GB	7.7 GB
2093	3d/d28f72	4326917	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (SPAdesHybrid-CONCOCT-unclassified-unrefined-D04)	CACHED	0	2026-07-08 04:21:06.913	3h 17m 50s	22m 8s	520.8%	19.2 GB	56.1 GB	19.4 GB	11.2 GB
1481	fb/1dc9b8	4318144	NFCORE_MAG:MAG:QUAST_BINS (METAMDBG-SemiBin2-unclassified-unrefined-D01)	CACHED	0	2026-07-04 05:27:37.072	12m 5s	11m 36s	84.7%	290.5 MB	581.9 MB	296.5 GB	935.4 MB
2094	38/d9da9c	4326959	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (SPAdes-MaxBin2-unclassified-unrefined-D07)	CACHED	0	2026-07-08 07:50:17.502	29m 10s	14m 34s	539.1%	15.7 GB	52.4 GB	15 GB	7.5 GB
2010	10/4a5f76	4319068	NFCORE_MAG:MAG:QUAST_BINS (FLYE-MetaBinner-unclassified-unrefined-D10)	CACHED	0	2026-07-04 16:49:49.894	50m 35s	3m 37s	95.4%	294.4 MB	574.7 MB	79.3 GB	292.9 MB
841	0f/bee71d	4322206	NFCORE_MAG:MAG:QUAST_BINS (METAMDBG-SemiBin2-unclassified-unrefined-D02)	CACHED	0	2026-07-05 12:58:35.161	18m 40s	14m 57s	90.4%	298.9 MB	580.3 MB	366.3 GB	1.2 GB
1493	f9/0d3a69	4325769	NFCORE_MAG:MAG:QUAST_BINS (FLYE-MetaBAT2-unclassified-unrefined-D01)	CACHED	0	2026-07-06 23:18:46.810	11m 35s	11m 21s	84.9%	302.3 MB	583.9 MB	301.5 GB	902.8 MB
1919	61/c992e2	4326836	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (MEGAHIT-COMEBin-D04)	CACHED	0	2026-07-07 23:10:40.959	1m 5s	5s	75.3%	55.6 MB	1.2 GB	118.5 MB	45.4 KB
1353	d2/72ac53	4322969	NFCORE_MAG:MAG:QUAST_BINS (FLYE-SemiBin2-unclassified-unrefined-D09)	CACHED	0	2026-07-05 20:21:06.494	15m 20s	13m 20s	83.6%	299 MB	582 MB	315.2 GB	1 GB
1454	69/9ff65a	4320213	NFCORE_MAG:MAG:QUAST_BINS (METAMDBG-SemiBin2-unclassified-unrefined-D05)	CACHED	0	2026-07-04 21:58:32.283	51m 40s	13m 35s	87.0%	288.5 MB	579 MB	321.4 GB	1 GB
2033	67/984e28	4326878	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (SPAdes-MaxBin2-D04)	CACHED	0	2026-07-08 00:30:51.190	1m 5s	8s	64.8%	55.6 MB	1.2 GB	146.3 MB	27.1 KB
2101	c7/5f5868	4326863	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (MEGAHIT-COMEBin-unclassified-unrefined-D04)	CACHED	0	2026-07-07 23:55:41.094	6h 25m 11s	19m 2s	527.2%	14.7 GB	52.3 GB	19.3 GB	8.4 GB
1945	8a/233144	4326910	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (SPAdesHybrid-COMEBin-D04)	CACHED	0	2026-07-08 04:12:56.897	34.8s	6s	87.3%	60 MB	1.2 GB	161.3 MB	45.3 KB
1422	8b/c77900	4318364	NFCORE_MAG:MAG:QUAST_BINS (METAMDBG-MetaBAT2-unclassified-unrefined-D01)	CACHED	0	2026-07-04 11:39:58.728	13m 25s	12m 41s	83.0%	304.2 MB	590.3 MB	333.6 GB	986.7 MB
1146	f6/49cdc3	4322199	NFCORE_MAG:MAG:QUAST_BINS (METAMDBG-MetaBAT2-unclassified-unrefined-D09)	CACHED	0	2026-07-05 12:55:00.151	17m 15s	13m 37s	90.7%	290.8 MB	577.2 MB	358 GB	1.1 GB
1978	b6/e0eafb	4326370	NFCORE_MAG:MAG:QUAST_BINS (FLYE-MaxBin2-unclassified-unrefined-D09)	CACHED	0	2026-07-07 09:48:48.810	6m 40s	6m 6s	84.5%	354.2 MB	704.2 MB	119.7 GB	443.8 MB
2036	8e/3fd0ff	4326684	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (MEGAHIT-MaxBin2-D04)	CACHED	0	2026-07-07 18:43:45.241	1m 5s	7s	64.4%	57.8 MB	1.3 GB	141.1 MB	28.5 KB
1484	e0/9435c5	4325652	NFCORE_MAG:MAG:QUAST_BINS (FLYE-MetaBAT2-unclassified-unrefined-D09)	CACHED	0	2026-07-06 22:12:26.609	13m 20s	12m 40s	89.6%	294.7 MB	579.5 MB	325.9 GB	1021.4 MB
1240	5f/a853e2	4320564	NFCORE_MAG:MAG:QUAST_BINS (FLYE-COMEBin-unclassified-unrefined-D07)	CACHED	0	2026-07-04 23:22:22.525	31m 55s	12m 43s	85.1%	316.4 MB	599.8 MB	348.1 GB	1018.7 MB
2105	4d/04c466	4326884	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (SPAdes-MaxBin2-unclassified-unrefined-D04)	CACHED	0	2026-07-08 00:41:31.203	5h 42m 31s	19m 15s	508.7%	18 GB	52.7 GB	17.5 GB	9.5 GB
1487	1c/968fc3	4322971	NFCORE_MAG:MAG:QUAST_BINS (FLYE-SemiBin2-unclassified-unrefined-D08)	CACHED	0	2026-07-05 20:21:16.524	27m 10s	14m 27s	88.4%	304.1 MB	589.7 MB	332 GB	1.1 GB
2106	a9/5da99f	4326913	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (SPAdesHybrid-COMEBin-unclassified-unrefined-D04)	CACHED	0	2026-07-08 04:13:31.995	3h 3m 15s	24m 54s	506.0%	17.1 GB	52.3 GB	22.3 GB	10.8 GB
2037	16/1b1e2f	4326978	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (SPAdesHybrid-MaxBin2-D04)	CACHED	0	2026-07-08 08:31:27.638	34.9s	5s	87.9%	60.6 MB	1.3 GB	147.4 MB	29.5 KB
2110	c3/d14903	4326767	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (MEGAHIT-MaxBin2-unclassified-unrefined-D04)	CACHED	0	2026-07-07 20:35:25.545	7h 21m 56s	17m 7s	548.8%	17.5 GB	52.4 GB	17 GB	9 GB
1478	92/bee055	4324233	NFCORE_MAG:MAG:QUAST_BINS (METAMDBG-SemiBin2-unclassified-unrefined-D06)	CACHED	0	2026-07-06 05:47:38.492	35m 40s	13m 52s	88.5%	299 MB	582.7 MB	348.8 GB	1.1 GB
2114	bb/7dbffa	4326981	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (SPAdesHybrid-MaxBin2-unclassified-unrefined-D04)	CACHED	0	2026-07-08 08:32:02.714	18m 55s	18m 21s	535.1%	18.2 GB	53 GB	17.6 GB	9.6 GB
1496	9e/dabfe8	4318917	NFCORE_MAG:MAG:QUAST_BINS (METAMDBG-SemiBin2-unclassified-unrefined-D09)	CACHED	0	2026-07-04 16:17:24.839	1h 32m	13m 27s	94.2%	335.5 MB	625 MB	356.3 GB	1.1 GB
2004	0e/26905d	4325529	NFCORE_MAG:MAG:QUAST_BINS (METAMDBG-MaxBin2-unclassified-unrefined-D09)	CACHED	0	2026-07-06 17:49:21.108	14m	7m 8s	83.9%	290.4 MB	578 MB	136.7 GB	495.1 MB
2118	1b/d3d7da	4340978	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-SemiBin2-D10)	CACHED	0	2026-07-09 23:23:20.843	4m 2s	4.9s	27.2%	5.4 MB	8.3 MB	49.5 MB	171.9 MB
2131	5f/f1dcf3	4341004	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-COMEBin-D07)	CACHED	0	2026-07-09 23:23:25.048	5m 38s	5.6s	32.9%	5.4 MB	8.3 MB	70 MB	237.2 MB
2117	b6/cf5b5d	4341006	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBAT2-D03)	CACHED	0	2026-07-09 23:23:25.298	5m 38s	4.5s	29.4%	5.3 MB	8.3 MB	41.7 MB	144.9 MB
2136	b0/5a2d48	4341021	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-SemiBin2-D10)	CACHED	0	2026-07-09 23:23:26.293	6m 37s	5s	27.3%	5.4 MB	8.3 MB	49.4 MB	171.5 MB
2137	3c/4b4ea7	4341017	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-COMEBin-D03)	CACHED	0	2026-07-09 23:23:26.112	6m 12s	8.3s	17.1%	5.3 MB	8.3 MB	49.2 MB	164.1 MB
2135	91/1fc237	4341002	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-MetaBAT2-D10)	CACHED	0	2026-07-09 23:23:24.953	6m 3s	4.6s	29.5%	5.4 MB	8.3 MB	45.3 MB	158.2 MB
2141	14/3f9a58	4341027	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBinner-D09)	CACHED	0	2026-07-09 23:23:26.624	6m 47s	5.7s	33.0%	5.4 MB	8.3 MB	73.2 MB	244.2 MB
2140	2e/576d51	4340976	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-SemiBin2-D03)	CACHED	0	2026-07-09 23:23:20.314	4m 8s	5s	26.3%	5.3 MB	8.3 MB	47.2 MB	163.4 MB
2126	2f/048857	4340984	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-SemiBin2-D03)	CACHED	0	2026-07-09 23:23:22.157	4m 31s	8.6s	15.6%	5.4 MB	8.3 MB	46.8 MB	161.9 MB
2115	1e/855fbe	4341013	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-SemiBin2-D02)	CACHED	0	2026-07-09 23:23:25.917	6m 12s	11.4s	21.5%	5.4 MB	8.3 MB	93.4 MB	326.3 MB
2123	3b/5b47cd	4340995	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-COMEBin-D01)	CACHED	0	2026-07-09 23:23:24.598	5m 4s	10.8s	21.2%	5.5 MB	8.3 MB	83.1 MB	280.3 MB
2125	d1/9437b0	4340993	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBAT2-D09)	CACHED	0	2026-07-09 23:23:24.503	5m 9s	11.8s	23.3%	5.5 MB	8.4 MB	89.2 MB	313 MB
2134	c0/b57cab	4340999	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-COMEBin-D10)	CACHED	0	2026-07-09 23:23:24.808	5m 3s	10.3s	14.6%	5.4 MB	8.3 MB	52.1 MB	173.5 MB
2142	22/35a8f4	4341016	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-COMEBin-D01)	CACHED	0	2026-07-09 23:23:26.060	6m 12s	9.2s	21.0%	5.4 MB	8.3 MB	73.1 MB	247.5 MB
2144	ca/348151	4341008	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-COMEBin-D03)	CACHED	0	2026-07-09 23:23:25.439	6m 13s	10.5s	12.3%	5.4 MB	8.3 MB	49.5 MB	167 MB
2120	54/e1d5fb	4340987	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-SemiBin2-D07)	CACHED	0	2026-07-09 23:23:22.992	4m 30s	8.8s	20.1%	5.4 MB	8.3 MB	66.8 MB	232.1 MB
2150	a9/9c0f56	4341014	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBAT2-D10)	CACHED	0	2026-07-09 23:23:25.962	5m 43s	5.1s	27.5%	5.4 MB	8.3 MB	44.6 MB	155.5 MB
2139	cc/b5e7dd	4340981	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBAT2-D01)	CACHED	0	2026-07-09 23:23:21.575	4m 31s	10.8s	20.5%	5.4 MB	8.4 MB	71.5 MB	249.4 MB
2130	30/21abed	4340989	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-COMEBin-D05)	CACHED	0	2026-07-09 23:23:24.185	5m 9s	12.2s	21.9%	5.4 MB	8.4 MB	96.7 MB	324.4 MB
2119	ee/5b224b	4340983	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-SemiBin2-D02)	CACHED	0	2026-07-09 23:23:22.035	4m 31s	12s	22.8%	5.4 MB	8.4 MB	103.3 MB	360.5 MB
2122	9e/5f7bf8	4341026	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBAT2-D07)	CACHED	0	2026-07-09 23:23:26.580	6m 42s	7.1s	26.8%	5.3 MB	8.3 MB	60.6 MB	210.8 MB
2149	98/c83785	4340975	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-SemiBin2-D05)	CACHED	0	2026-07-09 23:23:20.079	4m 8s	7.4s	33.2%	5.3 MB	8.4 MB	92.3 MB	322 MB
2127	b9/ca8f6b	4341022	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-COMEBin-D07)	CACHED	0	2026-07-09 23:23:26.356	6m 47s	10.5s	19.2%	5.4 MB	8.3 MB	70.8 MB	235.4 MB
2128	42/efc563	4341015	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBAT2-D02)	CACHED	0	2026-07-09 23:23:26.010	6m 2s	13.7s	21.5%	5.5 MB	8.4 MB	95.8 MB	334.3 MB
2148	ab/ae1050	4341018	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-SemiBin2-D08)	CACHED	0	2026-07-09 23:23:26.162	6m 47s	15.1s	19.7%	5.5 MB	8.4 MB	112.7 MB	391.8 MB
2151	fc/99ca69	4340996	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-COMEBin-D05)	CACHED	0	2026-07-09 23:23:24.649	5m 4s	11.7s	19.5%	5.4 MB	8.3 MB	88.6 MB	301 MB
2145	e2/a9eff0	4341012	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-COMEBin-D02)	CACHED	0	2026-07-09 23:23:25.874	5m 52s	14.7s	20.1%	5.5 MB	8.4 MB	108.2 MB	362.6 MB
2155	d2/99e957	4341005	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-MetaBAT2-D09)	CACHED	0	2026-07-09 23:23:25.101	5m 38s	8.7s	28.3%	5.4 MB	8.3 MB	81.6 MB	286.3 MB
2152	25/1dc446	4340977	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-COMEBin-D06)	CACHED	0	2026-07-09 23:23:20.493	4m 8s	7.2s	34.9%	5.4 MB	8.3 MB	95.9 MB	325.2 MB
2153	bb/be0799	4341007	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-SemiBin2-D06)	CACHED	0	2026-07-09 23:23:25.392	5m 38s	10.5s	24.2%	5.3 MB	8.4 MB	91.8 MB	319.7 MB
2154	7e/234d88	4341019	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-SemiBin2-D01)	CACHED	0	2026-07-09 23:23:26.211	6m 47s	11.3s	18.9%	5.5 MB	8.3 MB	78.7 MB	273.6 MB
2147	1c/3971c5	4340990	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBAT2-D04)	CACHED	0	2026-07-09 23:23:24.373	5m 9s	15.3s	26.0%	5.4 MB	8.4 MB	125.3 MB	435.2 MB
2159	c2/6cd776	4341020	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-SemiBin2-D09)	CACHED	0	2026-07-09 23:23:26.254	6m 47s	11.8s	22.0%	5.4 MB	8.4 MB	97.4 MB	339 MB
2162	7d/c451e9	4341039	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBAT2-D06)	CACHED	0	2026-07-09 23:23:27.272	7m 26s	10.3s	25.0%	5.5 MB	8.4 MB	84 MB	292.6 MB
2157	b1/f56b6a	4341030	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-COMEBin-D09)	CACHED	0	2026-07-09 23:23:26.901	6m 51s	11.5s	22.5%	5.4 MB	8.4 MB	91.2 MB	305.2 MB
2160	81/c392a7	4341009	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-COMEBin-D08)	CACHED	0	2026-07-09 23:23:25.488	6m 13s	15.4s	20.9%	5.4 MB	8.4 MB	116.8 MB	392.1 MB
2080	8d/1ed9d4	4319101	NFCORE_MAG:MAG:QUAST_BINS (FLYE-MaxBin2-unclassified-unrefined-D10)	CACHED	0	2026-07-04 17:38:15.055	3m 40s	2m 57s	95.5%	315.7 MB	610.7 MB	63.8 GB	243.2 MB
1368	2d/6daa3f	4321958	NFCORE_MAG:MAG:QUAST_BINS (METAMDBG-COMEBin-unclassified-unrefined-D05)	CACHED	0	2026-07-05 10:41:49.718	28m 25s	13m 46s	93.4%	287.9 MB	577.8 MB	380.9 GB	1.1 GB
2183	86/6e4b2a	4341044	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBinner-D10)	CACHED	0	2026-07-09 23:23:27.458	7m 26s	3.1s	27.1%	5.3 MB	8.3 MB	33.1 MB	109.7 MB
2170	de/19845a	4341064	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBinner-D07)	CACHED	0	2026-07-09 23:23:31.424	8m 27s	7.9s	17.0%	5.4 MB	8.3 MB	52.7 MB	175.1 MB
2177	24/0316ce	4340991	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-COMEBin-D06)	CACHED	0	2026-07-09 23:23:24.415	4m 49s	9.5s	23.8%	5.4 MB	8.3 MB	85.5 MB	291.1 MB
2172	c7/6e5f79	4341003	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBAT2-D05)	CACHED	0	2026-07-09 23:23:25.002	5m 38s	10.6s	24.4%	5.4 MB	8.4 MB	85.8 MB	300.1 MB
2171	88/eb8370	4340992	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBAT2-D08)	CACHED	0	2026-07-09 23:23:24.456	5m 9s	13.1s	24.3%	5.5 MB	8.4 MB	103.5 MB	362.9 MB
2194	35/d053cd	4341048	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MaxBin2-D03)	CACHED	0	2026-07-09 23:23:27.592	7m 26s	2.7s	33.6%	5.3 MB	8.3 MB	34.8 MB	116.1 MB
2069	10/0301e1	4318180	NFCORE_MAG:MAG:QUAST_BINS (METAMDBG-MetaBinner-unclassified-unrefined-D03)	CACHED	0	2026-07-04 06:44:12.180	4m	3m 35s	89.7%	295.9 MB	578.5 MB	82.3 GB	283.9 MB
2195	17/2c4003	4341183	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MaxBin2-D10)	CACHED	0	2026-07-09 23:30:03.278	17m 33s	2.7s	28.0%	5.3 MB	8.3 MB	30.6 MB	102.2 MB
2201	47/d1698a	4341046	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-MetaBinner-D10)	CACHED	0	2026-07-09 23:23:27.530	7m 26s	3.2s	28.2%	5.3 MB	8.3 MB	35 MB	116.5 MB
2045	d9/04f6c5	4320614	NFCORE_MAG:MAG:QUAST_BINS (METAMDBG-MetaBinner-unclassified-unrefined-D01)	CACHED	0	2026-07-04 23:25:37.539	1h 4m 10s	5m 42s	94.5%	299.4 MB	571.8 MB	132 GB	471.2 MB
2212	2c/1879cc	4341282	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MaxBin2-D02)	CACHED	0	2026-07-09 23:47:09.282	16m 30s	5.3s	27.8%	5.3 MB	8.3 MB	59.5 MB	199.7 MB
2218	a0/e77c2f	4341024	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBinner-D03)	CACHED	0	2026-07-09 23:23:26.457	6m 47s	2.6s	31.0%	4.9 MB	8.1 MB	31.2 MB	103.4 MB
2217	6c/74afb8	4341062	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-MaxBin2-D07)	CACHED	0	2026-07-09 23:23:30.955	8m 28s	7.3s	18.7%	5.4 MB	8.3 MB	53.1 MB	177.8 MB
2224	d2/5a4e98	4341177	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MaxBin2-D07)	CACHED	0	2026-07-09 23:29:38.400	17m 28s	5s	26.0%	3.7 MB	4.8 MB	51 MB	170.4 MB
2228	e9/fb1a46	4341195	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MaxBin2-D06)	CACHED	0	2026-07-09 23:30:14.218	19m 27s	9.1s	16.6%	5.3 MB	8.3 MB	61.2 MB	205.3 MB
2223	ef/91d816	4341069	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBinner-D06)	CACHED	0	2026-07-09 23:23:32.391	8m 26s	11.2s	14.4%	5.3 MB	8.3 MB	64.7 MB	216.1 MB
2211	5e/989c20	4341080	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBinner-D01)	CACHED	0	2026-07-09 23:27:28.578	5m 20s	11.2s	12.1%	5.4 MB	8.3 MB	54.7 MB	182.4 MB
2214	77/b66d1a	4340988	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-COMEBin-D04)	CACHED	0	2026-07-09 23:23:23.201	4m 30s	13.1s	26.0%	5.3 MB	8.4 MB	128 MB	434.1 MB
2232	ad/830603	4341349	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MaxBin2-D01)	CACHED	0	2026-07-09 23:54:47.141	17m 38s	3.7s	39.2%	3.7 MB	4.8 MB	57.7 MB	193.2 MB
2202	9c/dc1901	4341058	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-MetaBinner-D02)	CACHED	0	2026-07-09 23:23:29.902	7m 58s	7.4s	25.2%	5.4 MB	8.3 MB	77.4 MB	258.3 MB
2174	2a/f2eb27	4341025	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (METAMDBG-COMEBin-D09)	CACHED	0	2026-07-09 23:23:26.519	6m 37s	12.2s	22.3%	5.4 MB	8.4 MB	101.2 MB	339.6 MB
2186	30/36118e	4341023	NFCORE_MAG:MAG:BINNING_REFINEMENT:RENAME_PREDASTOOL (FLYE-SemiBin2-D06)	CACHED	0	2026-07-09 23:23:26.423	6m 47s	8.2s	26.7%	5.4 MB	8.3 MB	82.1 MB	286.5 MB
